id,series,block,format,card_num,name,type,class,race,professions,talent,faction,type_tags,rarity,cost,cost_modifier,attack,strike_cost,damage_type,defense,health,rules,wowtcgdb_id,card_image,series_type,ally_faction,talent_restrictions,race_restrictions,profession_restrictions,reputation_restrictions
1753,Hunt for Illidan,Burning Crusade,"Classic, Core",244,Minions of the Shadow Council,Quest,Any,,,,Neutral,,R,0,,0,,,0,0,"When an opposing ally is destroyed, put a corpse counter on Minions of the Shadow Council.
Remove all corpse counters and pay 3 to complete this quest.
Reward: If you removed three or more counters this way, draw three cards.",1845,HfI_244.jpg,Core,Neutral,,,,
1754,Hunt for Illidan,Burning Crusade,"Classic, Core",245,The Path of Conquest,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"If no opposing allies are in play, pay 2 to complete this quest.
Reward: Draw a card.",1874,HfI_245.jpg,Core,Neutral,,,,
1755,Hunt for Illidan,Burning Crusade,"Classic, Core",246,Reclaiming Holy Grounds,Quest,Any,,,,Neutral,,U,0,,0,,,0,0,"Pay 1 to complete this quest.
Reward: Put target quest card from your graveyard into hand.",1910,HfI_246.jpg,Core,Neutral,,,,
1756,Hunt for Illidan,Burning Crusade,"Classic, Core",247,The Secret Compromised,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"Pay 1 to complete this quest.
Reward: Look at the top three cards of target opponent's deck. Put one on top of his deck and the rest on the bottom.",1965,HfI_247.jpg,Core,Neutral,,,,
1757,Hunt for Illidan,Burning Crusade,"Classic, Core",248,Skywing,Quest,Any,,,,Neutral,,R,0,,0,,,0,0,"During your turn, pay 3 to complete this quest.
Reward: Put a Bird ally token named Skywing with 1 [Melee] ATK / 1 health into play. At the start of your next turn, it has +3 ATK / +3 health and is an Arakkoa.",1844,HfI_248.jpg,Core,Neutral,,,,
1758,Hunt for Illidan,Burning Crusade,"Classic, Core",249,The Summoning Chamber,Quest,Any,,,,Neutral,,U,0,,0,,,0,0,"If an ability was destroyed this turn, pay 1 to complete this quest.
Reward: Draw a card.",1912,HfI_249.jpg,Core,Neutral,,,,
1759,Hunt for Illidan,Burning Crusade,"Classic, Core",250,Tabards of the Illidari,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"If an ally is in your party, pay 2 to complete this quest.
Reward: Draw a card.",1964,HfI_250.jpg,Core,Neutral,,,,
1760,Hunt for Illidan,Burning Crusade,"Classic, Core",251,"Teron Gorefiend, I Am…",Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"Untargetable
Pay 3 to complete this quest.
Reward: Draw a card.",1894,HfI_251.jpg,Core,Neutral,,,,
1761,Hunt for Illidan,Burning Crusade,"Classic, Core",252,"What Illidan Wants, Illidan Gets…",Quest,Any,,,,Neutral,,U,0,,0,,,0,0,"If a Demon is in your party, pay 2 to complete this quest.
Reward: Draw a card.",1963,HfI_252.jpg,Core,Neutral,,,,
1762,Drums of War,Drums of War,"Classic, Core",001,Grand Marshall Goldensword,Hero,Paladin,Human,"Alchemy, Engineering",Retribution,Alliance,,U,0,,0,,,0,29,"On your turn: Pay 5, Flip Goldensword >>> Target ally deals holy damage to itself equal to its ATK.",2149,DoW_001.jpg,Core,Neutral,,,,
1763,Drums of War,Drums of War,"Classic, Core",002,Lord Benjamin Tremendouson,Hero,Warrior,Dwarf,"Blacksmithing, Engineering",Fury,Alliance,,U,0,,0,,,0,30,"On your turn: Pay 4, Flip Benjamin >>> Opposing allies have -1 health this turn.",2150,DoW_002.jpg,Core,Neutral,,,,
1764,Drums of War,Drums of War,"Classic, Core",003,Martiana the Mindwrench,Hero,Priest,Dwarf,"Engineering, Jewelcrafting",Shadow,Alliance,,U,0,,0,,,0,26,"Pay 1, Flip Martiana >>> Target player discards a card if he already discarded a card this turn.",2151,DoW_003.jpg,Core,Neutral,,,,
1765,Drums of War,Drums of War,"Classic, Core",004,Oakenclaw,Hero,Druid,Night Elf,"Alchemy, Engineering",Feral,Alliance,,U,0,,0,,,0,27,"Pay 1, Flip Oakenclaw >>> This turn, Oakenclaw is in bear form and has Form (1) until you strike with a weapon or play a non-Feral ability. (Is a protector while in bear form.)",2152,DoW_004.jpg,Core,Neutral,,,,
1766,Drums of War,Drums of War,"Classic, Core",005,Pidge Filthfinder,Hero,Warlock,Gnome,"Engineering, Jewelcrafting",Demonology,Alliance,,U,0,,0,,,0,28,"On your turn: Pay 4, Flip Pidge >>> Look at target player's hand and remove a card in it from the game.",2153,DoW_005.jpg,Core,Neutral,,,,
1767,Drums of War,Drums of War,"Classic, Core",006,"Shaii, Strategist Supreme",Hero,Hunter,Night Elf,"Engineering, Jewelcrafting",Survival,Alliance,,U,0,,0,,,0,28,"If Shaii is defending: [Activate], Flip Shaii >>> Shaii deals 1 melee damage to target attacker.",2154,DoW_006.jpg,Core,Neutral,,,,
1768,Drums of War,Drums of War,"Classic, Core",007,Spellweaver Jihan,Hero,Mage,Human,"Enchanting, Tailoring",Arcane,Alliance,,U,0,,0,,,0,25,"Flip Jihan >>> The next time Jihan would deal damage with an ability this turn, she deals that much +1 instead.",2155,DoW_007.jpg,Core,Neutral,,,,
1769,Drums of War,Drums of War,"Classic, Core",008,Umbrage,Hero,Rogue,Night Elf,"Alchemy, Engineering",Combat,Alliance,,U,0,,0,,,0,27,"Pay 1, Flip Umbrage >>> Remove target attacker from combat.",2156,DoW_008.jpg,Core,Neutral,,,,
1770,Drums of War,Drums of War,"Classic, Core",009,Zorin of the Thunderhead,Hero,Shaman,Draenei,"Engineering, Jewelcrafting",Elemental,Alliance,,U,0,,0,,,0,28,"On your turn: Pay 5, Flip Zorin >>> Zorin deals 3 nature damage divided as you choose to any number of target heroes and/or allies.",2157,DoW_009.jpg,Core,Neutral,,,,
1771,Drums of War,Drums of War,"Classic, Core",010,Boarguts the Impaler,Hero,Warrior,Orc,"Blacksmithing, Engineering",Fury,Horde,,U,0,,0,,,0,30,"Pay 3, Flip Boarguts >>> Boarguts has +1 ATK this turn for each of your weapons.",2158,DoW_010.jpg,Core,Neutral,,,,
1772,Drums of War,Drums of War,"Classic, Core",011,Justice Blindburn,Hero,Paladin,Blood Elf,"Blacksmithing, Engineering",Retribution,Horde,,U,0,,0,,,0,29,"Pay 3, Flip Blindburn >>> When the next ally in your party is destroyed this turn, each opponent destroys an ally in his party.",2159,DoW_011.jpg,Core,Neutral,,,,
1773,Drums of War,Drums of War,"Classic, Core",012,The Longeye,Hero,Hunter,Troll,"Engineering, Jewelcrafting",Survival,Horde,,U,0,,0,,,0,28,"On your turn: Pay 5, Flip The Longeye >>> Destroy target opposing ally if it has or shares the highest cost among opposing allies.",2160,DoW_012.jpg,Core,Neutral,,,,
1774,Drums of War,Drums of War,"Classic, Core",013,Maleo the Blur,Hero,Druid,Tauren,"Alchemy, Jewelcrafting",Feral,Horde,,U,0,,0,,,0,28,"Pay 2, Flip Maleo >>> This turn, Maleo is in cat form and has Form (1) until you strike with a weapon or play a non-Feral ability. (+1 ATK while attacking in cat form.)",2161,DoW_013.jpg,Core,Neutral,,,,
1775,Drums of War,Drums of War,"Classic, Core",014,Shalu Stormshatter,Hero,Shaman,Orc,"Alchemy, Engineering",Elemental,Horde,,U,0,,0,,,0,28,"Pay 3, Flip Shalu >>> Destroy target ability that's not attached to a friendly hero or ally.",2162,DoW_014.jpg,Core,Neutral,,,,
1776,Drums of War,Drums of War,"Classic, Core",015,Sinthya Flabberghast,Hero,Rogue,Undead,"Engineering, Jewelcrafting",Combat,Horde,,U,0,,0,,,0,27,"Pay 3, Flip Sinthya >>> When Sinthya next deals combat damage to a hero or ally this turn, she also deals that much melee damage to a second target hero or ally.",2163,DoW_015.jpg,Core,Neutral,,,,
1777,Drums of War,Drums of War,"Classic, Core",016,Spiritualist Sunshroud,Hero,Priest,Blood Elf,"Engineering, Jewelcrafting",Shadow,Horde,,U,0,,0,,,0,26,"On your turn: Pay 3, Flip Sunshroud >>> Target player destroys an ally in his party.",2164,DoW_016.jpg,Core,Neutral,,,,
1778,Drums of War,Drums of War,"Classic, Core",017,Turane Soulpact,Hero,Warlock,Blood Elf,"Alchemy, Jewelcrafting",Demonology,Horde,,U,0,,0,,,0,28,"On your turn: Pay 3, Flip Turane, destroy X allies in your party >>> Turane deals X shadow damage to target hero or ally.",2165,DoW_017.jpg,Core,Neutral,,,,
1779,Drums of War,Drums of War,"Classic, Core",018,Velindra Sepulchre,Hero,Mage,Undead,"Alchemy, Engineering",Arcane,Horde,,U,0,,0,,,0,25,"Pay 1, Flip Velindra >>> This turn, target ally can't attack or protect, loses and can't have powers, and is also a Sheep.",2166,DoW_018.jpg,Core,Neutral,,,,
1780,Drums of War,Drums of War,"Classic, Core",019,Aquatic Form,Ability,Druid,,,Feral,Neutral,Instant Form(1),R,1,,0,,,0,0,"Ongoing: You may complete quest cards from your graveyard. As you do, remove them from the game as an additional cost.",2167,DoW_019.jpg,Core,Neutral,,,,
1781,Drums of War,Drums of War,"Classic, Core",20,Celestial Communion,Ability,Druid,,,Balance,Neutral,Instant,U,2,,0,,Arcane,0,0,"Your hero deals 1 arcane damage to target hero or ally for each [Arcane] ally in your party.
Draw a card.",2271,DoW_020.jpg,Core,Neutral,,,,
1782,Drums of War,Drums of War,"Classic, Core",021,Cower,Ability,Druid,,,Feral,Neutral,Instant Form(1),U,2,,0,,,0,0,"If your hero is in combat, remove it from combat and ready it.
Ongoing: Your hero is in cat form. (+1 ATK while attacking. Destroy this card when you strike with a weapon or play a non-Feral ability.)",2352,DoW_021.jpg,Core,Neutral,,,,
1783,Drums of War,Drums of War,"Classic, Core",022,Feral Charge,Ability,Druid,,,Feral,Neutral,Instant Talent,R,2,,0,,,0,0,"Feral Hero Required
Play only if your hero is in bear form.
Interrupt target card.",2128,DoW_022.jpg,Core,Neutral,Feral,,,
1784,Drums of War,Drums of War,"Classic, Core",023,Hibernate,Ability,Druid,,,Balance,Neutral,Instant,C,2,,0,,,0,0,"Put target non-token ally into its owner's resource row face down, then exhaust it.",2349,DoW_023.jpg,Core,Neutral,,,,
1785,Drums of War,Drums of War,"Classic, Core",024,Life of the Land,Ability,Druid,,,Restoration,Neutral,,R,5,,0,,,0,0,"Ongoing: [Activate], Destroy one of your resources >>> Your hero heals 5 damage from target hero or ally.",2222,DoW_024.jpg,Core,Neutral,,,,
1786,Drums of War,Drums of War,"Classic, Core",025,Master Instinct,Ability,Druid,,,Feral,Neutral,Instant Form(1),C,2,,0,,,0,0,"Ongoing: Your hero is in bear form.
[Activate] >>> This turn, your hero loses bear form and is in cat form while you control Master Instinct.",2307,DoW_025.jpg,Core,Neutral,,,,
1787,Drums of War,Drums of War,"Classic, Core",26,Moonflare,Ability,Druid,,,Balance,Neutral,,U,3,,0,,Arcane,0,0,"Ongoing: When a resource enters play under your control, your hero may deal 1 arcane damage to target ally.",2186,DoW_026.jpg,Core,Neutral,,,,
1788,Drums of War,Drums of War,"Classic, Core",027,Empty the Stables,Ability,Hunter,,,Beast Mastery,Neutral,,R,4,,0,,,0,0,"Search your deck for up to three Pet cards with different names, reveal them, and put them into hand.",2226,DoW_027.jpg,Core,Neutral,,,,
1789,Drums of War,Drums of War,"Classic, Core",028,Hissy,Ally,Hunter,Serpent,,,Neutral,Instant Pet (1),R,4,,3,,Nature,0,2,"Trap (You may exhaust your defending hero rather than pay this card's cost.)
When Hissy enters play, he deals 1 nature damage to target attacker.",2144,DoW_028.jpg,Core,Neutral,,,,
1790,Drums of War,Drums of War,"Classic, Core",029,Hunter's Mark,Ability,Hunter,,,Marksmanship,Neutral,Instant,U,3,,0,,,0,0,"Attach to target hero.
Ongoing: If attached hero would be dealt ranged or [Ranged] damage, it's dealt that much +1 instead.",2342,DoW_029.jpg,Core,Neutral,,,,
1791,Drums of War,Drums of War,"Classic, Core",030,Resourcefulness,Ability,Hunter,,,Survival,Neutral,Talent,R,4,,0,,,0,0,"Survival Hero Required
Ongoing: Heroes and non-token allies in your party can be exhausted to pay costs as though they were resources.",2195,DoW_030.jpg,Core,Neutral,Survival,,,
1792,Drums of War,Drums of War,"Classic, Core",031,Snipe,Ability,Hunter,,,Marksmanship,Neutral,Instant,C,2,,0,,,0,0,"When the next ability, ally, or equipment enters play this turn, destroy it.",2131,DoW_031.jpg,Core,Neutral,,,,
1793,Drums of War,Drums of War,"Classic, Core",32,Sudden Shot,Ability,Hunter,,,Marksmanship,Neutral,Instant,U,3,,0,,Ranged,0,0,"You pay 1 less to play Sudden Shot for each other ability you've played this turn.
Your hero deals 3 ranged damage to target hero or ally.",2200,DoW_032.jpg,Core,Neutral,,,,
1794,Drums of War,Drums of War,"Classic, Core",033,Turn the Blade,Ability,Hunter,,,Survival,Neutral,,C,1,,0,,,0,0,"Attach to target ally or weapon.
Ongoing: Attached card has -3 ATK.",2313,DoW_033.jpg,Core,Neutral,,,,
1795,Drums of War,Drums of War,"Classic, Core",034,Zip,Ally,Hunter,Tallstrider,,,Neutral,Pet (1),U,2,,2,,Melee,0,3,Ferocity (Can't attack immediately.),2303,DoW_034.jpg,Core,Neutral,,,,
1796,Drums of War,Drums of War,"Classic, Core",035,Conjured Cinnamon Roll,Ability,Mage,,,Arcane,Neutral,,U,2,,0,,,0,0,"Ongoing: Pay 1, Destroy Conjured Cinnamon Roll >>> Your hero heals 1 damage from itself for each of your resources.
Pay 1 >>> Target player gains control of Conjured Cinnamon Roll.",2267,DoW_035.jpg,Core,Neutral,,,,
1797,Drums of War,Drums of War,"Classic, Core",36,Ice Lance,Ability,Mage,,,Frost,Neutral,,C,2,,0,,Frost,0,0,"Your hero deals 2 frost damage to target ally, or 6 if that ally is ready.",2334,DoW_036.jpg,Core,Neutral,,,,
1798,Drums of War,Drums of War,"Classic, Core",037,Mystic Denial,Ability,Mage,,,Arcane,Neutral,Instant,R,5,,0,,,0,0,"Interrupt target card.
Ongoing: When an opponent plays a card, destroy Mystic Denial. If you do, interrupt that card.",2187,DoW_037.jpg,Core,Neutral,,,,
1799,Drums of War,Drums of War,"Classic, Core",038,Presence of Mind,Ability,Mage,,,Arcane,Neutral,Instant Talent,R,0,,0,,,0,0,"Arcane Hero Required
Cards in your hand are instant this turn until you play a card.",2218,DoW_038.jpg,Core,Neutral,Arcane,,,
1800,Drums of War,Drums of War,"Classic, Core",39,Pyroclastic Consumption,Ability,Mage,,,Fire,Neutral,,R,5,,0,,Fire,0,0,"Attach to target hero.
Ongoing: When attached hero is dealt fire or [Fire] damage, put an inferno counter on Pyroclastic Consumption.
At the start of your turn, your hero deals 1 fire damage to attached hero for each inferno counter.",2217,DoW_039.jpg,Core,Neutral,,,,
1801,Drums of War,Drums of War,"Classic, Core",040,Spell Suppression,Ability,Mage,,,Arcane,Neutral,,C,1,,0,,,0,0,"Attach to target ability, ally, equipment, or resource.
Ongoing: Attached card loses and can't have powers.",2132,DoW_040.jpg,Core,Neutral,,,,
1802,Drums of War,Drums of War,"Classic, Core",041,Temporary Dissipation,Ability,Mage,,,Arcane,Neutral,,U,2,,0,,,0,0,"Remove all allies in your party from the game.
At the end of the next turn, put all cards removed this way into your party.",2319,DoW_041.jpg,Core,Neutral,,,,
1803,Drums of War,Drums of War,"Classic, Core",042,Transfigure,Ability,Mage,,,Arcane,Neutral,,U,4,,0,,,0,0,Ongoing: [Activate] >>> Target weapon's ATK becomes equal to its strike cost this turn.,2203,DoW_042.jpg,Core,Neutral,,,,
1804,Drums of War,Drums of War,"Classic, Core",043,Aura of Accuracy,Ability,Paladin,,,Holy,Neutral,Aura(1),R,3,,0,,,0,0,"Ongoing: You pay 1 less to play cards and effects with one or more targets, to a minimum of 1.",2234,DoW_043.jpg,Core,Neutral,,,,
1805,Drums of War,Drums of War,"Classic, Core",044,Blessing of Trials,Ability,Paladin,,,Protection,Neutral,Instant Blessing,U,3,,0,,,0,0,"Attach to target ally. The next time it would be dealt damage by an opposing hero or ally this turn, prevent that damage and put that many strength counters on Blessing of Trials.
Ongoing: Attached ally has +1 ATK / +1 health for each strength counter.",2353,DoW_044.jpg,Core,Neutral,,,,
1806,Drums of War,Drums of War,"Classic, Core",45,Crusader Strike,Ability,Paladin,,,Retribution,Neutral,Instant Talent,R,5,,0,,Melee,0,0,"Retribution Hero Required
Your hero deals melee damage to target hero or ally equal to 3 plus the ATK of one of your Melee weapons.
You may put an ongoing Judgement or Seal card from your graveyard into play.",2171,DoW_045.jpg,Core,Neutral,Retribution,,,
1807,Drums of War,Drums of War,"Classic, Core",046,Inspiring Light,Ability,Paladin,,,Holy,Neutral,,C,4,,0,,,0,0,"Your hero heals 8 damage from target hero or ally.
Draw a card.",2310,DoW_046.jpg,Core,Neutral,,,,
1808,Drums of War,Drums of War,"Classic, Core",47,Penance,Ability,Paladin,,,Retribution,Neutral,,R,4,,0,,Holy,0,0,Each aly deals holy damage to itself equal to its ATK.,2133,DoW_047.jpg,Core,Neutral,,,,
1809,Drums of War,Drums of War,"Classic, Core",048,Reprisal,Ability,Paladin,,,Retribution,Neutral,Instant,U,1,,0,,,0,0,"If damage was dealt with target ability or equipment this turn, destroy it",2311,DoW_048.jpg,Core,Neutral,,,,
1810,Drums of War,Drums of War,"Classic, Core",049,Seal of Justice,Ability,Paladin,,,Protection,Neutral,Seal(1),U,2,,0,,,0,0,"Ongoing: When your hero deals combat damage with a weapon, exhaust target hero or ally. It can't ready during its controller's next ready step.
Pay 1, Destroy Seal of Justice >>> Exhaust target hero or ally. It can't ready during its controller's next ready step.",2343,DoW_049.jpg,Core,Neutral,,,,
1811,Drums of War,Drums of War,"Classic, Core",050,Seal of Righteousness,Ability,Paladin,,,Holy,Neutral,Seal(1),C,1,,0,,,0,0,"Ongoing: Your Melee weapons have +1 ATK.
Destroy Seal of Righteousness >>> Your hero deals 2 holy damage to target ally.",2338,DoW_050.jpg,Core,Neutral,,,,
1812,Drums of War,Drums of War,"Classic, Core",051,Dawn's Grace,Ability,Priest,,,Holy,Neutral,Instant,U,2,,0,,,0,0,Your hero heals 6 damage divided as you choose from any number of target heroes and/or allies.,2258,DoW_051.jpg,Core,Neutral,,,,
1813,Drums of War,Drums of War,"Classic, Core",052,Equalize,Ability,Priest,,,Discipline,Neutral,,R,5,,0,,,0,0,Each player with more cards in play than you destroys cards in play he controls until he has the same number as you.,2225,DoW_052.jpg,Core,Neutral,,,,
1814,Drums of War,Drums of War,"Classic, Core",053,Exasperate,Ability,Priest,,,Shadow,Neutral,,U,2,,0,,,0,0,Target player discards a card for each [Shadow] ally in your party.,2309,DoW_053.jpg,Core,Neutral,,,,
1815,Drums of War,Drums of War,"Classic, Core",054,Misery,Ability,Priest,,,Shadow,Neutral,Talent,R,2,,0,,,0,0,"Shadow Hero Required
Ongoing: Pay X, [Activate] >>> Target player puts the top X cards of his deck into his graveyard.",2134,DoW_054.jpg,Core,Neutral,Shadow,,,
1816,Drums of War,Drums of War,"Classic, Core",055,Precognition,Ability,Priest,,,Shadow,Neutral,,R,0,+x,0,,,0,0,Target opponent reveals his hand and chooses an ally card in it with cost X or less. Put that card into your party.,2219,DoW_055.jpg,Core,Neutral,,,,
1817,Drums of War,Drums of War,"Classic, Core",56,Shadow Word: Anguish,Ability,DrPr,,,"Restoration, Holy",Neutral,Instant,C,3,,0,,Shadow,0,0,Your hero deals 5 shadow damage to target ally and 5 shadow damage to itself.,2308,DoW_056.jpg,Core,Neutral,,,,
1818,Drums of War,Drums of War,"Classic, Core",057,Sublimate,Ability,Priest,,,Shadow,Neutral,,U,4,,0,,,0,0,Put each opposing ability and equipment into its owner's hand.,2272,DoW_057.jpg,Core,Neutral,,,,
1819,Drums of War,Drums of War,"Classic, Core",058,Vampiric Tendrils,Ability,Priest,,,Shadow,Neutral,,C,4,,0,,,0,0,Target player discards two cards. Your hero heals damage from itself equal to the combined cost of those cards.,2344,DoW_058.jpg,Core,Neutral,,,,
1820,Drums of War,Drums of War,"Classic, Core",59,Deathblow,Ability,Rogue,,,Assassination,Neutral,Instant Combo,U,1,,0,,Melee,0,0,"Finishing Move (To play, remove X Combo cards in your graveyard from the game, where X is 5 or less.)
Your hero deals 1 plus X melee damage to target hero or ally.",2354,DoW_059.jpg,Core,Neutral,,,,
1821,Drums of War,Drums of War,"Classic, Core",060,Detect Traps,Ability,Rogue,,,Subtlety,Neutral,,R,4,,0,,,0,0,"Choose ""ability,"" ""ally,"" or ""equipment,"" and then target player reveals his hand and discards all cards of that kind.",2135,DoW_060.jpg,Core,Neutral,,,,
1822,Drums of War,Drums of War,"Classic, Core",061,Gang Up,Ability,Rogue,,,Subtlety,Neutral,Instant Combo,C,2,,0,,,0,0,"As an additional cost to play, exhaust two heroes and/or allies in your party.
Destroy target ally.",2337,DoW_061.jpg,Core,Neutral,,,,
1823,Drums of War,Drums of War,"Classic, Core",062,Nerves of Steel,Ability,Rogue,,,Combat,Neutral,Instant Talent,R,1,,0,,,0,0,"Combat Hero Required
Ready your hero. It can't be exhausted by opposing cards and effects this turn.",2221,DoW_062.jpg,Core,Neutral,Combat,,,
