series,series_abr,card_num,name,type,class,race,professions,talent,faction,type_tags,rarity,cost,cost_modifier,attack,strike_cost,damage_type,defense,health,rules,wowtcgdb_id,card_image,series_type,ally_faction,talent_restrictions,race_restrictions,profession_restrictions,reputation_restrictions
Hunt for Illidan,HfI,053,Supernova,Ability,Mage,,,Fire,Neutral,,U,5,,0,,Fire,0,0,"As an additional cost to play, destroy all of your resources.
Your hero deals fire damage to target hero equal to the number of resources destroyed this way.",1833,HfI_053.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,054,Water Elemental,Ally,Mage,Water,,Frost,Neutral,Talent Pet (1),R,3,,3,,Frost,0,4,"Frost Hero Required
[Exhaust] >>> Water Elemental deals 1 frost damage to each opposing hero and ally. A character dealt damage this way can't attack this turn.",1823,HfI_054.jpg,Core,Neutral,Frost,,,
Hunt for Illidan,HfI,055,Blessing of Salvation,Ability,Paladin,,,Protection,Neutral,Instant Blessing,U,1,,0,,,0,0,"Ongoing: When Blessing of Salvation enters play, choose a friendly player.
That player is untargetable.",1942,HfI_055.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,056,Blessing of Sanctuary,Ability,Paladin,,,Protection,Neutral,Instant Talent Blessing,R,2,,0,,,0,0,"Protection Hero Required
Attach to target hero or ally.
Ongoing: Prevent all combat damage that attached character would be dealt. When damage that an attacking ally would deal is prevented this way, destroy that ally.
At end of turn, destroy Blessing of Sanctuary.",2016,HfI_056.jpg,Core,Neutral,Protection,,,
Hunt for Illidan,HfI,057,Crusader's Sweep,Ability,Paladin,,,Holy,Neutral,Instant,C,3,,0,,Holy,0,0,Your hero deals 1 unpreventable holy damage to each opposing hero and ally.,1941,HfI_057.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,058,Divine Plea,Ability,Paladin,,,Holy,Neutral,Instant,R,4,,0,,Holy,0,0,"If you control an Aura, your hero deals 2 unpreventable holy damage to each opposing hero and ally.
If you control a Blessing, draw two cards.
If you control a Seal, ready your hero and all of your weapons.",1824,HfI_058.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,059,Exemplar's Shield,Ability,Paladin,,,Protection,Neutral,,U,1,,0,,,0,0,"Attach to target ally.
Ongoing: Attached ally has +X health, where X is the highest DEF among your armor.",1943,HfI_059.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,060,Full Circle,Ability,Paladin,,,Holy,Neutral,,R,7,,0,,,0,0,"You may discard an ally card. If you do, put a second target ally card from your graveyard into play, then put a third target ally from your party into its owner's hand.",2000,HfI_060.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,061,Holy Shock,Ability,Paladin,,,Holy,Neutral,Instant Talent,R,3,,0,,Holy,0,0,"Holy Hero Required
Prevent the next 4 damage that target friendly hero or ally would be dealt this turn.
Your hero deals 4 unpreventable holy damage to target opposing hero or ally.",1993,HfI_061.jpg,Core,Neutral,Holy,,,
Hunt for Illidan,HfI,062,Righteousness Aura,Ability,Paladin,,,Retribution,Neutral,Aura (1),C,4,,0,,,0,0,"Ongoing: If a hero or ally in your party would deal damage, it deals that much +1 instead.",1992,HfI_062.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,063,Seal of Retribution,Ability,Paladin,,,Retribution,Neutral,Instant Seal (1),C,3,,0,,,0,0,"Ongoing: When your hero deals combat damage with a weapon, you may destroy target ally that attacked this turn.
Pay 1, Destroy Deal of Retribution >>> Destroy target ally that attacked this turn.",1922,HfI_063.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,064,Shield or Wield,Ability,Paladin,,,"Protection, Retribution",Neutral,Instant,U,2,,0,,,0,0,"Choose one: Prevent the next 3 damage that target ally would be dealt this turn; or attach to target hero.
Ongoing: Attached hero has +1 ATK while attacking.",2017,HfI_064.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,065,Circle of Healing,Ability,Priest,,,Holy,Neutral,Instant Talent,R,3,,0,,,0,0,"Holy Hero Required
Your hero heals 10 damage from each friendly hero and ally.",2018,HfI_065.jpg,Core,Neutral,Holy,,,
Hunt for Illidan,HfI,066,Divine Spirit,Ability,Priest,,,Discipline,Neutral,Talent,R,5,,0,,,0,0,"Discipline Hero Required
Ongoing: [Exhaust] >>> Draw a card, or ready up to three of your resources.",1925,HfI_066.jpg,Core,Neutral,Discipline,,,
Hunt for Illidan,HfI,067,Equal Opportunity,Ability,Priest,,,Discipline,Neutral,Instant,C,2,,0,,,0,0,Each player puts an ally from his party into its owner's hand.,1926,HfI_067.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,068,Faces from the Past,Ability,Priest,,,Holy,Neutral,,R,7,,0,,,0,0,Put any number of target ally cards from your graveyard into play if their combined cost is less than or equal to the number of resources you have.,1825,HfI_068.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,069,Lesser Heal,Ability,Priest,,,Holy,Neutral,Instant,C,0,,0,,,0,0,Your hero heals 3 damage from target hero or ally.,1923,HfI_069.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,070,Levitate,Ability,Priest,,,Discipline,Neutral,,C,1,,0,,,0,0,"Ongoing: At the start of each opponent's turn, that opponent chooses an ally in his party. That ally can't attack this turn.",1924,HfI_070.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,071,Mana Burst,Ability,Priest,,,Discipline,Neutral,,U,4,,0,,Shadow,0,0,Ready all of target opponent's exhausted resources. Your hero deals 1 shadow damage to his hero for each resource readied this way.,1927,HfI_071.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,072,Mindflip,Ability,Priest,,,Shadow,Neutral,,R,3,,0,,,0,0,"You may choose an ally in your party and have target player gain control of it. If you do, gain control of target ally in his party.",2019,HfI_072.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,073,Shadow Word: Agony,Ability,Priest,,,Shadow,Neutral,,U,3,,0,,,0,0,"Attach to target hero.
Ongoing: At the start of your turn, attached hero's controller discards a card.",2001,HfI_073.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,074,Woe or Grow,Ability,Priest,,,"Holy, Discipline",Neutral,Instant,U,2,,0,,Holy,0,0,"Choese one: Your hero deals 2 unpreventable holy damage to target ally; or attach to target ally.
Ongoing: Attached ally has +2 health.",2020,HfI_074.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,075,Dirty Work,Ability,Rogue,,,Combat,Neutral,,R,2,,0,,,0,0,"Ongoing: If your hero would deal non-combat damage, it deals combat damage instead.",2021,HfI_075.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,076,Disassemble,Ability,Rogue,,,Combat,Neutral,Instant Combo,C,1,,0,,,0,0,Destroy target exhausted equipment.,1944,HfI_076.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,077,Feint,Ability,Rogue,,,Combat,Neutral,Instant,C,0,,0,,,0,0,Remove target attacker from combat.,1991,HfI_077.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,078,Fight or Blight,Ability,Rogue,,,"Subtlety, Poison",Neutral,Instant,U,1,,0,,Nature,0,0,"Choose one: Target hero has stealth this turn; or attach to target hero or ally that your hero dealt combat damage to this turn.
Ongoing: At the start of your turn, your hero deals 1 nature damage to attached character.",1808,HfI_078.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,079,Knock Out,Ability,Rogue,,,Assassination,Neutral,,U,3,,0,,,0,0,Destroy target quest.,1881,HfI_079.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,080,Massacre,Ability,Rogue,,,Assassination,Neutral,Finishing Move,U,3,,0,,,0,0,"As an additional cost to play, remove up to five Combo cards in your graveyard from the game.
Destroy X target exhausted allies, where X is the number of cards removed this way.",1928,HfI_080.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,081,Overkill,Ability,Rogue,,,Assassination,Neutral,Finishing Move,R,5,,0,,Melee,0,0,"As an additional cost to play, remov up to five Finishing Move cards from your graveyard from the game.
Each opponent destroys that many of his equipment and discards that many cards, and your hero deals that much melee damage to each opposing hero and ally.",1996,HfI_081.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,082,Sap,Ability,Rogue,,,Subtlety,Neutral,,C,1,,0,,,0,0,"Attach to target hero or ally and exhaust it.
Ongoing: Attached character can't ready during its controller's ready step.
When attached character is dealt damage, destroy Sap.",1821,HfI_082.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,083,Shadowstep,Ability,Rogue,,,Subtlety,Neutral,Instant Talent,R,1,,0,,,0,0,"Subtlety Hero Required
Ongoing: Ready opposing heroes and allies also count as being exhausted. (They are still ready.)",1997,HfI_083.jpg,Core,Neutral,Subtlety,,,
Hunt for Illidan,HfI,084,Vigor,Ability,Rogue,,,Assassination,Neutral,Talent,R,2,,0,,,0,0,"Assassination Hero Required
Put Vigor into your resource row face down and ready.",1830,HfI_084.jpg,Core,Neutral,Assassination,,,
Hunt for Illidan,HfI,085,Crackling Purge,Ability,Shaman,,,Elemental,Neutral,,U,1,,0,,Nature,0,0,"Destroy target ability. If it wasn't attached to a friendly hero or ally, your hero may deal nature damage to its controller's hero equal to its cost.",1990,HfI_085.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,086,Exemplar's Blades,Ability,Shaman,,,Enhancement,Neutral,Instant,U,1,,0,,,0,0,"Attach to target ally.
Ongoing: Attached ally has +X ATK, where X is the highest ATK among your Melee weapons.",1929,HfI_086.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,087,Far Sight,Ability,Shaman,,,Enhancement,Neutral,,C,1,,0,,,0,0,"Look at the top five cards of your deck. Choose one, shuffle the rest into your deck, then put that card on top.",1930,HfI_087.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,088,Gifts from the Past,Ability,Shaman,,,Enhancement,Neutral,,R,7,,0,,,0,0,Put any number of target equipment cards from your graveyard into play if their combined cost is less than or equal to the number of resources you have.,2002,HfI_088.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,089,Lightning Arc,Ability,Shaman,,,Elemental,Neutral,,C,2,,0,,Nature,0,0,Your hero deals 3 nature damage divided as you choose to any number of target heroes and/or allies.,1822,HfI_089.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,090,Magma Totem,Ability,Shaman,,,Elemental,Neutral,Instant Fire Totem (1),C,3,,0,,Fire,0,0,"Ongoing: At the start of your turn, Magma Totem deals 1 fire damage to each opposing hero and ally.
(Totems can be attacked or targeted like allies.)",1873,HfI_090.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,091,Mend or End,Ability,Shaman,,,"Restoration, Enhancement",Neutral,Instant,U,2,,0,,,0,0,"Choose one: Your hero heals 5 damage from target ally; or attach to one of your Melee weapons.
Ongoing: Attached weapon has +2 ATK.",2022,HfI_091.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,092,Raise from the Ashes,Ability,Shaman,,,Restoration,Neutral,Instant,R,3,,0,,,0,0,"As an additional cost to play, destroy an ally in your party.
Search your deck for a card with the same name as that ally and put it into play.",1836,HfI_092.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,093,Spirit Weapons,Ability,Shaman,,,Enhancement,Neutral,Talent,R,3,,0,,,0,0,"Enhancement Hero Required
Ongoing: [Exhaust] >>> Target hero or ally has -X ATK this turn, where X is the combined ATK of your Melee weapons.",2023,HfI_093.jpg,Core,Neutral,Enhancement,,,
Hunt for Illidan,HfI,094,Totemic Mastery,Ability,Shaman,,,Restoration,Neutral,Instant Talent,R,1,,0,,,0,0,"Restoration Hero Required
Ongoing: Your Totems have +3 health.",2024,HfI_094.jpg,Core,Neutral,Restoration,,,
Hunt for Illidan,HfI,095,Aftermath,Ability,Warlock,,,Destruction,Neutral,Instant Talent,R,2,,0,,,0,0,"Destruction Hero Required
Ongoing: When you play an ability, you may exhaust target hero or ally.",2025,HfI_095.jpg,Core,Neutral,Destruction,,,
Hunt for Illidan,HfI,096,Clinging Curse,Ability,Warlock,,,Affliction,Neutral,Instant Curse,C,1,,0,,Shadow,0,0,"Attach to target hero or ally.
Ongoing: Untargetable
At the start of your turn, your hero deals 1 shadow damage to attached character.",1989,HfI_096.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,097,Crush Soul,Ability,Warlock,,,Destruction,Neutral,Instant,C,2,,0,,,0,0,"Interrupt target ally card. If you do, remove it from the game and put damage on your hero equal to that card's ATK.",1890,HfI_097.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,098,Curse of Exhaustion,Ability,Warlock,,,Affliction,Neutral,Talent Curse,R,9,,0,,,0,0,"Affliction Hero Required
Target player skips his next turn.",1837,HfI_098.jpg,Core,Neutral,Affliction,,,
Hunt for Illidan,HfI,099,Demon Armor,Ability,Warlock,,,Demonology,Neutral,,U,5,,0,,,0,0,"Ongoing: Pay 1, Remove an ability card in your graveyard from the game >>> Your hero heals 2 damage from itself.",1945,HfI_099.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,100,Enslave Demon,Ability,Warlock,,,Demonology,Neutral,,U,2,,0,,,0,0,"Attach to target Demon ally.
Ongoing: You control attached ally.",1937,HfI_100.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,101,Rain or Pain,Ability,Warlock,,,"Destruction, Affliction",Neutral,,U,3,,0,,"Fire, Shadow",0,0,"Choose one: At the end of this turn, your hero deals 1 fire damage to each opposing ally; or attach to target ally.
Ongoing: At the start of your turn, your hero deals 3 shadow damage to attached ally.",2026,HfI_101.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,102,Sarlia,Ally,Warlock,Demon,,,Neutral,Pet (1),R,6,,5,,Shadow,0,7,"Untargetable
Pay 1 >>> Other allies in your party are elusive this turn.",1988,HfI_102.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,103,Velnoth,Ally,Warlock,Demon,,,Neutral,Pet (1),C,2,,1,,Melee,0,4,"Velnoth can protect your hero.
Pay 2 >>> Velnoth heals all damage from himself.",1886,HfI_103.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,104,Vicious Circle,Ability,Warlock,,,Demonology,Neutral,,R,7,,0,,,0,0,"You may put an ally card from your hand into play. If you do, destroy a second target ally in your party, then put a third target ally card from your graveyard into hand.",2027,HfI_104.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,105,Disarm,Ability,Warrior,,,Protection,Neutral,,C,1,,0,,,0,0,Destroy all of target player's weapons.,87,HfI_105.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,106,Duty Bound,Ability,Warrior,,,Protection,Neutral,,U,2,,0,,,0,0,"Ongoing: Your hero is a protector.
When your hero protects, ready it.",1987,HfI_106.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,107,Finishing Shout,Ability,Warrior,,,Fury,Neutral,,U,5,,0,,,0,0,"Ongoing: Allies in your party have +1 ATK / +1 health.
Opposing allies have -1 ATK / -1 health.",1947,HfI_107.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,108,Infuriate,Ability,Warrior,,,Fury,Neutral,,R,4,,0,,,0,0,"Ongoing: When your hero is dealt combat damage, ready up to that many of your resources.",2028,HfI_108.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,109,Pummel,Ability,Warrior,,,Fury,Neutral,Instant,R,3,,0,,,0,0,"You may exhaust one of your Melee weapons rather than pay Pummel's cost.
Interrupt target ability card.",2029,HfI_109.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,110,Slay or Stay,Ability,Warrior,,,"Fury, Protection",Neutral,,U,1,,0,,,0,0,"Choose one: Destroy target damaged ally; or attach to target ally.
Ongoing: Attached ally is a protector.",1809,HfI_110.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,111,Sweeping Strikes,Ability,Warrior,,,Arms,Neutral,Talent,R,5,,0,,Melee,0,0,"Arms Hero Required
Ongoing: When your hero deals combat damage with a Melee weapon to an ally, it also deals that much melee damage to each other hero and ally in that ally's party.",2030,HfI_111.jpg,Core,Neutral,Arms,,,
Hunt for Illidan,HfI,112,Taste for Blood,Ability,Warrior,,,Fury,Neutral,Instant,C,2,,0,,,0,0,Draw a card for each damaged opposing hero and ally.,1932,HfI_112.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,113,Taunting Blows,Ability,Warrior,,,Arms,Neutral,Instant,C,3,,0,,Melee,0,0,"Your hero deals 1 melee damage to each opposing hero and ally. This turn, characters dealt damage this way must attack if able and can attack only your hero if able.",1931,HfI_113.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,114,Vitality,Ability,Warrior,,,Protection,Neutral,Talent,R,4,,0,,,0,0,"Protection Hero Required
Ongoing: At the start of your turn, put a might counter on Vitality.
For each might counter, your hero has +1 ATK while attacking and +1 health.",1838,HfI_114.jpg,Core,Neutral,Protection,,,
Hunt for Illidan,HfI,115,Disco Inferno!,Ability,Any,,,,Neutral,,R,5,,0,,,0,0,"Ongoing: At the end of your turn, ready all exhausted heroes and allies in your party, then exhaust all other heroes and allies in your party.",1840,HfI_115.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,116,The Footsteps of Illidan,Ability,Any,,,,Neutral,,U,2,,0,,,0,0,"Attach to target hero or ally.
Ongoing: Attached character is also a Demon.",1839,HfI_116.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,117,Acolyte Kemistra,Ally,Warlock,Human,,,Alliance,,U,5,,3,,Shadow,0,7,"Pay 1, Put 2 damage on Kemistra >>> Draw a card.",1952,HfI_117.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,118,Alamira Grovetender,Ally,Druid,Night Elf,,,Alliance,,C,1,,2,,Nature,0,1,Nature Resistance (Prevent all nature [Nature] damage that this ally would be dealt.),1957,HfI_118.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,119,Bimble Blackout,Ally,Warlock,Gnome,,,Alliance,,U,3,,4,,Shadow,0,2,"Whem Bimble is removed from the game from anywhere, draw a card.",1907,HfI_119.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,120,Brodien,Ally,Mage,Gnome,,,Alliance,,U,4,,4,,Fire,0,4,"As Brodien enters play, choose whether he is elusive or untargetable.",1983,HfI_120.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,121,Dashel Stonefist,Ally,Rogue,Dwarf,,,Alliance,Unique,U,1,,1,,Melee,0,1,"Dashel can attack friendly heroes and allies
(including other characters in your party).",2031,HfI_121.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,122,Defender Nagalaas,Ally,Warrior,Draenei,,,Alliance,,C,1,,0,,Melee,0,3,"Protector
Nagalaas has +2 ATK during each opponent's turn.",1903,HfI_122.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,123,Elaar,Ally,Priest,Draenei,,,Alliance,,R,6,,1,,Shadow,0,7,"Pay 2, [Exhaust] >>> Gain control of target ally.",1953,HfI_123.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,124,First Responder Avaressa,Ally,Paladin,Draenei,,,Alliance,,C,3,,1,,Holy,0,5,"Protector
At the start of your turn, Avaressa heals 2 damage from target hero or ally.",1831,HfI_124.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,125,First Responder Margan,Ally,Mage,Draenei,,,Alliance,,C,2,,2,,Arcane,0,1,"Elusive
At the start of your turn, Margan heals 2 damage from target hero or ally.",1904,HfI_125.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,126,Harnum Firebelly,Ally,Priest,Dwarf,,,Alliance,,C,3,,2,,Holy,0,4,Frost Resistance (Prevent all frost [Frost] damage that this ally would be dealt.),1908,HfI_126.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,127,High Instructor Campbell,Ally,Paladin,Human,,,Alliance,,R,4,,3,,Melee,0,3,"When Campbell enters play, you may put target Talent card from your graveyard into hand.",2032,HfI_127.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,128,Kathia the Quick,Ally,Hunter,Night Elf,,,Alliance,,C,2,,1,,Ranged,0,3,"When Kathia becomes exhausted, she deals 1 ranged damage to target hero or ally.",1956,HfI_128.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,129,Kindara Mindflayer,Ally,Priest,Draenei,,,Alliance,,C,4,,3,,Shadow,0,3,Kindara has +2 ATK / +2 health while an opposing hero is face up.,1885,HfI_129.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,130,Kurdran Wildhammer,Ally,Any,Dwarf,,,Alliance,Unique,E,7,,4,,Ranged,0,7,"Elusive
When Kurdran becomes exhausted, he may deal 4 nature damage to target hero or ally.",2033,HfI_130.jpg,Core,Neutral,,,,
Hunt for Illidan,HfI,131,Liandra Rustshadow,Ally,Rogue,Night Elf,,,Alliance,,C,5,,4,,Melee,0,4,"Elusive
[Exhaust] >>> Destroy target armor or item.",2034,HfI_131.jpg,Core,Neutral,,,,
